experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/918252193,1,84,2,0.02679148377434737,717,"[0.1542964043275323, 0.380195218254723]",2.4949267513519303e-07,0.001235061373888286,300,tanh,500000,0.9356321839080459
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/542026592,0,14,1,0.031743904429171244,894,0.22005149505719024,1.3976261920315672e-09,1.5199274136123282e-06,1324,relu,2000000,0.9345327336331835
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/812931483,0,20,4,0.09407804271341108,100,0.688584773947595,7.010385845000447e-08,5.032143630610126e-06,1124,tanh,2000000,0.9343328335832084
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/449171176,3,86,1,0.02551818393096318,569,[0.4106640032101706],1.5525023024032292e-09,0.006598662314709915,100,linear,500000,0.9342328835582209
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/640774072,3,149,1,0.040874722274207326,685,[0.249788449702551],3.5161741088544284e-06,0.0010190417218278853,100,sigmoid,2000000,0.9328335832083958
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/067075749,0,11,4,0.014983185040595016,200,0.6796252552565305,1.7187522155767524e-05,6.193674710146358e-06,1124,tanh,2000000,0.9320339830084957
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/748242598,1,91,2,0.02713988114201137,126,[0.10923545811270706],5.220521554282838e-09,0.003445936686154165,100,sigmoid,500000,0.9313343328335832
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/430446935,2,112,3,0.045456430320006715,758,[0.6860450896685513],2.6987626037665532e-06,0.0016448501965766326,300,linear,500000,0.9311344327836082
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299101439,1,119,1,0.09867604538862224,702,"[0.5218617972978843, 0.6860926309884593, 0.3087551020609796]",3.241487786667686e-07,0.002986567084688607,300,linear,500000,0.9309345327336331
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/640774072,2,149,1,0.040874722274207326,685,[0.249788449702551],3.5161741088544284e-06,0.0010190417218278853,100,sigmoid,2000000,0.9304347826086956
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/051530114,0,14,5,0.08119217938567896,309,0.3474591160556718,5.249425843289869e-10,6.293478394760278e-07,1324,tanh,2000000,0.9302348825587207
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/277501065,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9297351324337831
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/378501484,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9297351324337831
