experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/222137063,0,137,3,0.04947253440608208,834,0.5131144358977688,0.0001672000380421602,2.5737088878847368e-05,100,sigmoid,4000000,0.8750624687656172
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/484486093,0,129,3,0.07978591987298804,568,0.5880626273713698,0.0011539183521350495,0.00013430984641332218,100,sigmoid,4000000,0.863568215892054
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/925615227,0,137,1,0.05149307487669034,811,0.5294515001432099,7.135354422001301e-08,0.005224826472350924,300,sigmoid,4000000,0.862968515742129
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/344188155,0,23,3,0.0040054699000808495,107,0.29898541770011644,3.442528722844324e-10,0.0008032642888198537,300,sigmoid,500000,0.8359820089955022
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/126851920,0,125,5,0.03001938806450959,233,0.31336338318724793,0.0016571111897943883,0.000433226262484634,300,tanh,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/986200495,0,79,3,0.04333460555906526,168,0.6462155684014097,0.005734784634708101,9.3123616231732e-05,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/644452624,1,126,3,0.010738472548242495,979,0.2263827225305841,5.019212766124407e-06,1.3174644503557558e-05,100,sigmoid,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/902796508,0,91,1,0.056107808272892024,407,0.5909142354930202,4.696391615518304e-07,1.2165682501006851e-05,100,sigmoid,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/481974302,0,75,4,0.06650599087617065,618,0.29325638346663846,8.196730400367363e-09,1.6951841138373e-05,300,tanh,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/897277628,0,22,1,0.024153911864570932,746,0.5583113938077859,4.877116933694068e-06,0.002694262597649113,300,tanh,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/812865626,0,126,2,0.043300432727453014,601,0.33833398204749987,3.3112164534559087e-07,6.578935643177487e-05,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/439814912,0,126,4,0.09223236969429338,939,0.3508904235338852,1.6876141743350962e-10,0.00031647459774083444,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/815040084,0,118,4,0.005482013370624872,613,0.6209104603020337,0.004247750451600148,0.0003246614735976648,100,tanh,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/734934084,0,72,3,0.037735013918170905,921,0.6399791843587073,1.1973999427543232e-05,0.0008388889682297384,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/538118972,0,22,3,0.07058677396062978,372,0.26742441441205683,1.3105789107127891e-05,0.0018573728603275244,100,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/236869886,0,20,1,0.0363678871961009,306,0.4219237358448473,0.004141124686358263,0.0009271770174988992,100,sigmoid,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/758420282,0,20,1,0.007548621745753237,288,0.2584216370405266,8.718849983111487e-09,2.496153683270412e-05,300,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/438714696,0,55,4,0.02929918948412883,777,0.45239889016112744,0.0005523809215383772,0.0016775112234962495,100,sigmoid,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/164773841,0,22,4,0.07274149827127718,320,0.5828817951042597,0.0017332353181003235,0.0013281326819602746,300,tanh,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/163978414,0,51,3,0.053295379691288516,336,0.5561869863523601,1.2166032041046734e-07,0.003126404208238142,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/830648021,0,123,3,0.009672649506870336,205,0.2577273226293128,1.0842771903542586e-08,0.001975687438648192,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/176419153,0,122,4,0.010355089577112044,141,0.41213536294908204,3.03146545941663e-07,0.008306463874350823,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/399151930,0,19,2,0.0043423950623290965,348,0.6547490358181709,0.0016923232060918612,1.8504960654966052e-05,300,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/768026348,0,126,1,0.090510895276684,812,0.43109877534718666,1.1563853248210055e-05,0.0010331877040617894,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/336452809,0,118,4,0.04235567273048077,607,0.241977334474256,3.624393688082514e-09,0.004553980557627188,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/281607592,0,24,2,0.07299400029493013,237,0.4422079835887476,4.024620541157406e-09,0.00013674533643732217,300,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/612382063,0,76,4,0.06384555181124925,795,0.4218120631124578,0.002740653438204976,0.0015793561507424043,300,relu,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/685538614,0,54,5,0.04696067253869926,361,0.4027692301592306,1.411061277227689e-05,0.0019374019297836527,100,relu,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/261500921,0,21,3,0.04965326843451459,226,0.4766940784139946,6.343106434203832e-06,0.0011573372684771594,300,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/615405525,0,142,1,0.013214671094915188,729,0.47314838820803795,1.3778125384082664e-08,0.0008161310398427583,300,relu,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/739390366,0,126,1,0.09692551762101222,584,0.605450071944632,7.924588959447569e-08,4.232828575151987e-05,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/689098820,0,24,1,0.09494651665598591,365,0.5690416660311683,0.00036471853487962663,0.002222387403510463,300,sigmoid,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/267089757,0,134,3,0.03601871692247414,998,0.43951036487358164,2.5529843231245417e-06,0.00016933198022396983,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/987205870,0,68,2,0.06908121573210478,178,0.36369898353200825,9.876393442943928e-06,0.005871010869378199,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/296027900,0,107,2,0.05171248624606831,988,0.4821750393358824,6.277038923839419e-07,0.00012680111777017865,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/356819392,0,146,5,0.0045952003084479,416,0.6922847467736579,0.001966238749902206,0.0007267581912313031,300,tanh,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/514898664,0,24,1,0.00708586648252697,437,0.331219952032178,9.968485149122817e-08,8.615739938073092e-05,100,relu,500000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/334824232,0,108,4,0.0021258145648110904,632,0.39183792708206744,5.042828474034811e-10,0.00028085019727968637,100,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/066470177,0,125,5,0.08463273406346712,956,0.34916651437737767,3.0965468855862676e-05,0.007975678953797105,300,relu,4000000,0.791904047976012
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/644452624,0,126,3,0.010738472548242495,979,0.2263827225305841,5.019212766124407e-06,1.3174644503557558e-05,100,sigmoid,/mnt/nfs/work1/brenocon/ahandler/qsr/mini,0.791504247876062
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/310235790,0,81,5,0.08128544814190306,602,0.4330056841697265,3.290765988566591e-06,0.0008855832290261617,300,tanh,4000000,0.7862068965517242
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/294663446,0,59,4,0.039824265597085434,340,0.33775769744460304,0.0001935447468095405,0.00220060469531563,100,tanh,4000000,0.7833083458270864
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/374550958,0,60,5,0.08939143564275831,562,0.45535659855464244,2.5911672165428295e-07,0.0036726283571300025,100,sigmoid,4000000,0.208095952023988
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/816730856,0,51,5,0.07805158102946248,367,0.20291952149505127,4.18392778102608e-06,0.0026206255916345032,100,tanh,4000000,0.208095952023988
import json
import csv
import glob
scores = {}
best_epochs = {}


out = []
experiments = "/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/*"

configs = {}

for experiment in glob.glob(experiments):
    for metric_epoch in glob.glob(experiment + "/" + "*metrics_epoch*"):
        stats = []
        with open(metric_epoch, "r") as inf:
            dt = json.load(inf)
            epoch_metric = float(dt["validation_accuracy"])
            epoch = dt["epoch"]
            print(epoch_metric, epoch)
        with open(experiment + "/config.json", "r") as inf2:
            cf = json.load(inf2)
        #print(cf["train_data_path"])

        try:
            datasize = cf["train_data_path"].split("_").pop().replace('.jsonl', '')
        except:
            if cf["train_data_path"] == "/mnt/nfs/work1/brenocon/ahandler/qsr/lstm_train_3way.jsonl":
                datasize = 1000000
            else:
                datasize = 100000
        stats.append(experiment)
        stats.append(epoch)
        stats.append(cf["iterator"]["batch_size"])
        stats.append(cf["model"]["abstract_encoder"]["num_layers"])
        stats.append(cf["model"]["abstract_encoder"]["dropout"])
        stats.append(cf["model"]["abstract_encoder"]["hidden_size"])
        stats.append(cf["model"]["classifier_feedforward_i"]["dropout"])
        stats.append(cf["trainer"]["optimizer"]["weight_decay"])
        stats.append(cf["trainer"]["optimizer"]["lr"])
        stats.append(cf['model']['abstract_encoder']['input_size'])
        stats.append(cf["model"]["classifier_feedforward_p"]["activations"][0])
        stats.append(datasize)
        stats.append(epoch_metric)
        out.append(stats)

out.sort(key=lambda x:x[-1], reverse=True)


with open("tuning/tuner.csv", "w") as of:
    csv_writer = csv.writer(of)

    csv_writer.writerow(["experiment", "epoch", "batch_size", "num_layers",
                         "dropout", "hidden_size", "dropout_ff",
                         "weight_decay", "lr", "embed_dim", "activation", "datasize", "score"])

    csv_writer.writerows(out)
