experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,4,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9337799330100485
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/933080412,3,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.816940735104532e-07,0.0005316945349592547,1324,relu,1000000,0.9337199420086987
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/410737137,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7503476468274266e-07,0.0005229677809433067,1324,relu,1000000,0.9336499525071239
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/228267455,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.884036988643541e-07,0.0005384568818315557,1324,relu,1000000,0.9335899615057741
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,3,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9335799630055491
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,6,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9334899765035245
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.9334099885017247
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/834772219,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.995360944754268e-07,0.0005225638904156207,1324,relu,1000000,0.9331000349947508
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932565667,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.952784831215542e-07,0.0005302325185337798,1324,relu,1000000,0.933020046992951
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,9,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9329700544918262
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9329400589911513
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,3,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9328200769884517
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/933080412,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.816940735104532e-07,0.0005316945349592547,1324,relu,1000000,0.9326101084837275
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/089926788,2,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9325701144828276
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,2,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9324101384792282
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,3,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9321701744738289
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9321701744738289
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9320701894715793
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832957639,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.797668920076531e-07,0.0005276182225120331,1324,relu,1000000,0.9319802029695545
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/170883331,0,61,2,0.03560693671412386,449,[0.4415542391186297],3.29719736578186e-06,0.0010125939957331717,1324,linear,1000000,0.9317602359646053
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/933037208,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.819297417720012e-07,0.0005238323434050012,1324,relu,1000000,0.9317202419637054
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932565667,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.952784831215542e-07,0.0005302325185337798,1324,relu,1000000,0.9315102734589812
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832042073,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.991336549089518e-07,0.0005249456381603121,1324,relu,1000000,0.9309003649452582
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/210582557,0,61,2,0.03560693671412386,449,[0.4415542391186297],3.29719736578186e-06,0.0010125939957331717,1324,linear,1000000,0.9304004399340099
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9303404489326601
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,4,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.9303304504324351
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/089926788,4,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9300104984252362
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/431825280,0,60,2,0.015029427932325501,878,"[0.6701909781085439, 0.3845375955433472, 0.5164451127514357]",1.270981907572439e-06,0.00023255885653019278,1324,relu,1000000,0.9293405989101635
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/834772219,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.995360944754268e-07,0.0005225638904156207,1324,relu,1000000,0.9288406738989151
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/513131278,0,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9287506873968905
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/089926788,0,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9287506873968905
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832042073,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.991336549089518e-07,0.0005249456381603121,1324,relu,1000000,0.9285107233914913
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/933037208,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.819297417720012e-07,0.0005238323434050012,1324,relu,1000000,0.9280607908813678
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/345862764,1,51,2,0.07930531140057231,159,[0.13869642104898086],1.608765930371222e-05,0.0003583626424943591,1324,tanh,1000000,0.927690846373044
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/933080412,0,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.816940735104532e-07,0.0005316945349592547,1324,relu,1000000,0.9276208568714693
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/089926788,1,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9273408988651702
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,3,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.9270609408588711
